0.05   0.03999   0.00434   0.00069   8.33016867362688
0.1   0.03308   0.01331   0.00288   2.09455732463006
0.2   -0.06107   0.02222   0.01276   1.89120570199514
0.3   -0.2058   -0.00303   0.03253   6.57301246901418
0.4   -0.3704   -0.06543   0.06826   13.1256866796988
0.5   -0.542   -0.1547   0.1297   21.1600965276208
0.6   -0.7138   -0.2587   0.234   31.1996172797332
0.7   -0.8824   -0.3692   0.3987   44.6401268851184
0.8   -1.049   -0.4815   0.6401   62.4128416636907
