4.000000   	    1.395758
8.000000   	    1.384983
12.000000   	    1.367517
16.000000   	    1.344078
20.000000   	    1.315624
24.000000   	    1.283312
28.000000   	    1.248447
32.000000   	    1.212427
36.000000   	    1.176682
40.000000   	    1.142615
44.000000   	    1.111547
48.000000   	    1.084662
52.000000   	    1.062969
56.000000   	    1.047261
60.000000   	    1.038099
64.000000   	    1.035794
68.000000   	    1.040411
72.000000   	    1.051773
76.000000   	    1.069489
80.000000   	    1.092976
84.000000   	    1.121496
88.000000   	    1.154193
92.000000   	    1.190136
96.000000   	    1.228361
100.000000   	    1.267906
104.000000   	    1.307851
108.000000   	    1.347347
112.000000   	    1.385640
116.000000   	    1.422090
120.000000   	    1.456184
124.000000   	    1.487538
128.000000   	    1.515897
132.000000   	    1.541129
136.000000   	    1.563211
140.000000   	    1.582217
144.000000   	    1.598299
148.000000   	    1.611670
152.000000   	    1.622580
156.000000   	    1.631303
160.000000   	    1.638114
164.000000   	    1.643276
168.000000   	    1.647024
172.000000   	    1.649554
176.000000   	    1.651011
180.000000   	    1.651486
