
0.000004	4.009119e-03	8.168514e-06	8.797902e-08	2.524765e+01
0.000016	7.878119e-03	5.611854e-05	2.296327e-06	2.437599e+01
0.000036	1.160490e-02	1.420584e-04	1.251909e-05	2.351466e+01
0.000064	1.509509e-02	2.681929e-04	3.082822e-05	2.239023e+01
0.000100	1.838186e-02	4.219229e-04	4.535266e-05	2.126225e+01
0.000144	2.147377e-02	6.205384e-04	9.077742e-05	2.016938e+01
0.000196	2.437384e-02	8.350710e-04	1.247630e-04	1.911038e+01
0.000256	2.708716e-02	1.079530e-03	1.638045e-04	1.809275e+01
0.000324	2.960546e-02	1.350019e-03	2.088895e-04	1.710254e+01
0.000400	3.193557e-02	1.653687e-03	2.579516e-04	1.614889e+01
0.000484	3.408160e-02	1.977118e-03	3.157340e-04	1.523194e+01
0.000576	3.604636e-02	2.328974e-03	3.763491e-04	1.435269e+01
0.000676	3.783460e-02	2.699950e-03	4.420780e-04	1.351090e+01
0.000784	3.944789e-02	3.093136e-03	5.161351e-04	1.270553e+01
0.000900	4.089040e-02	3.506812e-03	5.927470e-04	1.193626e+01
0.001024	4.216262e-02	3.942329e-03	6.750985e-04	1.120136e+01
0.001156	4.326989e-02	4.393820e-03	7.623792e-04	1.050063e+01
0.001296	4.421681e-02	4.861610e-03	8.578410e-04	9.834141e+00
0.001444	4.500625e-02	5.345594e-03	9.561093e-04	9.200650e+00
0.001600	4.564275e-02	5.843302e-03	1.059960e-03	8.599573e+00
0.001764	4.612706e-02	6.355336e-03	1.169135e-03	8.029230e+00
0.001936	4.646445e-02	6.878791e-03	1.284459e-03	7.489169e+00
0.002116	4.665920e-02	7.413853e-03	1.404258e-03	6.978772e+00
0.002304	4.671320e-02	7.957859e-03	1.531644e-03	6.496565e+00
0.002500	4.663231e-02	8.509352e-03	1.662999e-03	6.042026e+00
0.002704	4.641711e-02	9.069181e-03	1.799855e-03	5.613836e+00
0.002916	4.607223e-02	9.635152e-03	1.942333e-03	5.211235e+00
0.003136	4.560098e-02	1.020485e-02	2.090545e-03	4.833137e+00
0.003364	4.500692e-02	1.077874e-02	2.245010e-03	4.478892e+00
0.003600	4.429363e-02	1.135540e-02	2.403942e-03	4.147523e+00
0.003844	4.346251e-02	1.193270e-02	2.569417e-03	3.837839e+00
0.004096	4.251763e-02	1.251071e-02	2.740020e-03	3.549213e+00
0.004356	4.146204e-02	1.308830e-02	2.916441e-03	3.280823e+00
0.004624	4.029885e-02	1.366327e-02	3.098611e-03	3.031725e+00
0.004900	3.903019e-02	1.423518e-02	3.286890e-03	2.801121e+00
0.005184	3.766000e-02	1.480292e-02	3.480744e-03	2.588316e+00
0.005476	3.618972e-02	1.536562e-02	3.680251e-03	2.392448e+00
0.005776	3.462259e-02	1.592212e-02	3.885625e-03	2.212835e+00
0.006084	3.296132e-02	1.647151e-02	4.097407e-03	2.048807e+00
0.006400	3.120845e-02	1.701212e-02	4.314573e-03	1.899566e+00
0.006724	2.936613e-02	1.754338e-02	4.537917e-03	1.764506e+00
0.007056	2.743735e-02	1.806464e-02	4.767789e-03	1.643071e+00
0.007396	2.542367e-02	1.857429e-02	5.003382e-03	1.534509e+00
0.007744	2.332802e-02	1.907152e-02	5.245118e-03	1.438292e+00
0.008100	2.115216e-02	1.955595e-02	5.493418e-03	1.353905e+00
0.008464	1.889833e-02	2.002607e-02	5.747636e-03	1.280725e+00
0.008836	1.656868e-02	2.048111e-02	6.008507e-03	1.218278e+00
0.009216	1.416568e-02	2.092051e-02	6.275619e-03	1.166084e+00
0.009604	1.169060e-02	2.134297e-02	6.549106e-03	1.123616e+00
0.010000	9.145936e-03	2.174811e-02	6.829412e-03	1.090487e+00
0.010404	6.533041e-03	2.213467e-02	7.116019e-03	1.066194e+00
0.010816	3.853951e-03	2.250208e-02	7.409241e-03	1.050358e+00
0.011236	1.110850e-03	2.284971e-02	7.709388e-03	1.042606e+00
0.011664	-1.695197e-03	2.317648e-02	8.016156e-03	1.042522e+00
0.012100	-4.562229e-03	2.348202e-02	8.329793e-03	1.049782e+00
0.012544	-7.488617e-03	2.376549e-02	8.650615e-03	1.064050e+00
0.012996	-1.047246e-02	2.402605e-02	8.978254e-03	1.084968e+00
0.013456	-1.351289e-02	2.426319e-02	9.312934e-03	1.112253e+00
0.013924	-1.660792e-02	2.447648e-02	9.655065e-03	1.145639e+00
0.014400	-1.975646e-02	2.466485e-02	1.000429e-02	1.184805e+00
0.014884	-2.295665e-02	2.482807e-02	1.036088e-02	1.229516e+00
0.015376	-2.620721e-02	2.496552e-02	1.072514e-02	1.279531e+00
0.015876	-2.950719e-02	2.507649e-02	1.109669e-02	1.334593e+00
0.016384	-3.285509e-02	2.516055e-02	1.147613e-02	1.394506e+00
0.016900	-3.624951e-02	2.521745e-02	1.186313e-02	1.459054e+00
0.017424	-3.968943e-02	2.524629e-02	1.225798e-02	1.528027e+00
0.017956	-4.317355e-02	2.524681e-02	1.266095e-02	1.601257e+00
0.018496	-4.670052e-02	2.521865e-02	1.307184e-02	1.678553e+00
0.019044	-5.026965e-02	2.516127e-02	1.349086e-02	1.759760e+00
0.019600	-5.387961e-02	2.507435e-02	1.391818e-02	1.844722e+00
0.020164	-5.752930e-02	2.495772e-02	1.435385e-02	1.933298e+00
0.020736	-6.121780e-02	2.481064e-02	1.479800e-02	2.025336e+00
0.021316	-6.494406e-02	2.463296e-02	1.525098e-02	2.120724e+00
0.021904	-6.870687e-02	2.442446e-02	1.571251e-02	2.219318e+00
0.022500	-7.250568e-02	2.418472e-02	1.618289e-02	2.321020e+00
