
0.000004	-8.103119e-03	-6.526288e-04	-1.658442e-05	1.051463e+02
0.000016	-7.466253e-03	-3.587424e-03	-3.929851e-04	3.735540e+01
0.000036	-5.112387e-05	-6.470107e-03	-1.792417e-03	2.472285e+01
0.000064	6.875932e-03	-6.558396e-03	-3.649595e-03	2.384773e+01
0.000100	1.144737e-02	-5.160188e-03	-4.375670e-03	1.926741e+01
0.000144	1.581461e-02	-4.482160e-03	-3.848632e-03	1.677302e+01
0.000196	2.023754e-02	-4.174102e-03	-3.409838e-03	1.666666e+01
0.000256	2.387956e-02	-3.425022e-03	-3.424486e-03	1.629585e+01
0.000324	2.714562e-02	-2.712324e-03	-3.235116e-03	1.572936e+01
0.000400	3.040084e-02	-2.273461e-03	-2.861254e-03	1.539955e+01
0.000484	3.326654e-02	-1.686593e-03	-2.707283e-03	1.494768e+01
0.000576	3.577231e-02	-1.005514e-03	-2.585950e-03	1.435076e+01
0.000676	3.819735e-02	-4.771848e-04	-2.312795e-03	1.380959e+01
0.000784	4.038066e-02	8.759647e-05	-2.114062e-03	1.324022e+01
0.000900	4.224700e-02	7.603382e-04	-1.995508e-03	1.260401e+01
0.001024	4.398980e-02	1.357790e-03	-1.780963e-03	1.199723e+01
0.001156	4.555759e-02	1.946806e-03	-1.571507e-03	1.140201e+01
0.001296	4.685070e-02	2.630068e-03	-1.440010e-03	1.078469e+01
0.001444	4.799873e-02	3.283317e-03	-1.253924e-03	1.019195e+01
0.001600	4.900729e-02	3.909356e-03	-1.041068e-03	9.625290e+00
0.001764	4.977642e-02	4.612573e-03	-8.936069e-04	9.059563e+00
0.001936	5.039082e-02	5.312786e-03	-7.194589e-04	8.517190e+00
0.002116	5.088978e-02	5.975722e-03	-5.020952e-04	8.005188e+00
0.002304	5.117876e-02	6.700023e-03	-3.371191e-04	7.505506e+00
0.002500	5.130734e-02	7.440516e-03	-1.669635e-04	7.028005e+00
0.002704	5.133998e-02	8.136243e-03	5.694734e-05	6.580813e+00
0.002916	5.119051e-02	8.876653e-03	2.425090e-04	6.151429e+00
0.003136	5.087451e-02	9.650430e-03	4.129343e-04	5.742663e+00
0.003364	5.047755e-02	1.037491e-02	6.431893e-04	5.361987e+00
0.003600	4.992903e-02	1.112319e-02	8.534402e-04	5.001484e+00
0.003844	4.920719e-02	1.192087e-02	1.028534e-03	4.660058e+00
0.004096	4.841162e-02	1.267110e-02	1.262261e-03	4.343413e+00
0.004356	4.749943e-02	1.341879e-02	1.500298e-03	4.047309e+00
0.004624	4.641007e-02	1.422768e-02	1.686674e-03	3.769113e+00
0.004900	4.524310e-02	1.500071e-02	1.919816e-03	3.512151e+00
0.005184	4.399682e-02	1.574168e-02	2.185599e-03	3.274547e+00
0.005476	4.257797e-02	1.654632e-02	2.392238e-03	3.054010e+00
0.005776	4.106576e-02	1.733725e-02	2.622070e-03	2.851665e+00
0.006084	3.950820e-02	1.806899e-02	2.911262e-03	2.666349e+00
0.006400	3.779602e-02	1.885316e-02	3.147881e-03	2.497177e+00
0.006724	3.596631e-02	1.965316e-02	3.375472e-03	2.344119e+00
0.007056	3.411426e-02	2.037649e-02	3.679924e-03	2.205234e+00
0.007396	3.214045e-02	2.112593e-02	3.954332e-03	2.080988e+00
0.007744	3.002399e-02	2.192123e-02	4.185935e-03	1.971746e+00
0.008100	2.789063e-02	2.263839e-02	4.495772e-03	1.874074e+00
0.008464	2.567979e-02	2.334347e-02	4.811161e-03	1.788672e+00
0.008836	2.331002e-02	2.411594e-02	5.057889e-03	1.717684e+00
0.009216	2.090841e-02	2.482768e-02	5.364718e-03	1.656604e+00
0.009604	1.847661e-02	2.548502e-02	5.717997e-03	1.604724e+00
0.010000	1.588733e-02	2.621444e-02	5.993635e-03	1.566474e+00
0.010404	1.323397e-02	2.691708e-02	6.293821e-03	1.537731e+00
0.010816	1.058928e-02	2.752934e-02	6.675811e-03	1.515015e+00
0.011236	7.811051e-03	2.819678e-02	6.993378e-03	1.504300e+00
0.011664	4.928217e-03	2.888018e-02	7.290278e-03	1.503743e+00
0.012100	2.073408e-03	2.945406e-02	7.687840e-03	1.506760e+00
0.012544	-8.703466e-04	3.004557e-02	8.055793e-03	1.519016e+00
0.012996	-3.954501e-03	3.069302e-02	8.360084e-03	1.542456e+00
0.013456	-7.017533e-03	3.123566e-02	8.759893e-03	1.568443e+00
0.013924	-1.011317e-02	3.174495e-02	9.179328e-03	1.600025e+00
0.014400	-1.336696e-02	3.233506e-02	9.507096e-03	1.643294e+00
0.014884	-1.663245e-02	3.285000e-02	9.899899e-03	1.689773e+00
0.015376	-1.987650e-02	3.327937e-02	1.036363e-02	1.738072e+00
0.015876	-2.326908e-02	3.378982e-02	1.073260e-02	1.797264e+00
0.016384	-2.672367e-02	3.427359e-02	1.111677e-02	1.861689e+00
0.016900	-3.012039e-02	3.463242e-02	1.161084e-02	1.925022e+00
