4.000000   	    1.498275
8.000000   	    1.483323
12.000000   	    1.459005
16.000000   	    1.426197
20.000000   	    1.386070
24.000000   	    1.340036
28.000000   	    1.289692
32.000000   	    1.236749
36.000000   	    1.182957
40.000000   	    1.130040
44.000000   	    1.079621
48.000000   	    1.033166
52.000000   	    0.991932
56.000000   	    0.956922
60.000000   	    0.928864
64.000000   	    0.908193
68.000000   	    0.895056
72.000000   	    0.889321
76.000000   	    0.890605
80.000000   	    0.898305
84.000000   	    0.911645
88.000000   	    0.929716
92.000000   	    0.951528
96.000000   	    0.976058
100.000000   	    1.002293
104.000000   	    1.029274
108.000000   	    1.056124
112.000000   	    1.082081
116.000000   	    1.106513
120.000000   	    1.128929
124.000000   	    1.148982
128.000000   	    1.166469
132.000000   	    1.181313
136.000000   	    1.193557
140.000000   	    1.203338
144.000000   	    1.210873
148.000000   	    1.216435
152.000000   	    1.220331
156.000000   	    1.222881
160.000000   	    1.224404
164.000000   	    1.225197
168.000000   	    1.225520
172.000000   	    1.225590
176.000000   	    1.225565
180.000000   	    1.225546
