0.037229  	 0.102779  	 -0.008694  	 0.038754  	 0.009505  	 171.277178 	
0.039066  	 0.114920  	 -0.005676  	 0.041811  	 0.010217  	 187.003624 	
0.040904  	 0.128754  	 -0.002463  	 0.045564  	 0.011066  	 208.305800 	
0.042742  	 0.137775  	 -0.000999  	 0.047713  	 0.011521  	 214.399655 	
0.044579  	 0.150702  	 0.004609  	 0.051315  	 0.012312  	 232.816228 	
0.046417  	 0.158005  	 0.008150  	 0.053139  	 0.012653  	 234.377098 	
0.048254  	 0.168165  	 0.011862  	 0.056026  	 0.013249  	 244.706356 	
0.050092  	 0.182508  	 0.016038  	 0.060401  	 0.014169  	 267.118411 	
0.051929  	 0.191529  	 0.019894  	 0.063134  	 0.014690  	 274.181585 	
0.053767  	 0.199844  	 0.023710  	 0.065738  	 0.015177  	 279.432476 	
0.055605  	 0.208890  	 0.027667  	 0.068701  	 0.015722  	 286.907214 	
0.057442  	 0.222818  	 0.032375  	 0.073348  	 0.016642  	 307.589811 	
0.075707  	 0.320426  	 0.077394  	 0.112120  	 0.023275  	 402.368302 	
0.112459  	 0.477771  	 0.168973  	 0.207416  	 0.036412  	 514.276179 	
0.149945  	 0.618192  	 0.261030  	 0.333865  	 0.051447  	 609.855512 	
0.186696  	 0.708251  	 0.333989  	 0.457907  	 0.065322  	 631.829067 	
0.223447  	 0.805412  	 0.409331  	 0.592886  	 0.082046  	 655.209358 	
0.260198  	 0.893841  	 0.480799  	 0.716976  	 0.100249  	 645.616993 	
0.296950  	 1.003643  	 0.560659  	 0.844050  	 0.122086  	 635.027336 	
0.333701  	 1.093561  	 0.631588  	 0.943074  	 0.143947  	 592.933067 	
0.370452  	 1.178592  	 0.699760  	 1.026052  	 0.166713  	 544.680964 	
0.407203  	 1.262835  	 0.766490  	 1.098399  	 0.190341  	 497.665768 	
0.443954  	 1.364599  	 0.835730  	 1.171330  	 0.215309  	 457.272908 	
0.480706  	 1.411904  	 0.890395  	 1.210537  	 0.237956  	 410.864872 	
0.517457  	 1.471182  	 0.948007  	 1.254427  	 0.261516  	 373.258828 	
0.554208  	 1.510733  	 1.004173  	 1.294641  	 0.284910  	 340.123194 	
0.590959  	 1.449841  	 1.050822  	 1.313652  	 0.306501  	 307.966357 	
0.627710  	 1.395996  	 1.096502  	 1.330968  	 0.327804  	 280.257782 	
0.664462  	 1.383598  	 1.159384  	 1.385791  	 0.351687  	 260.346531 	
0.701213  	 1.326065  	 1.205629  	 1.403138  	 0.372342  	 238.853842 
