5.02	0.184490995957369	2.3375	0.1187	0.0146	19.1340560083446
6.1	0.224182285924292	2.2651	0.1412	0.0176	18.2612356792687
7.01	0.257625872840867	2.211	0.1589	0.0203	17.5680982275497
10	0.367511944138184	2.0656	0.208	0.029	15.5004762574251
14	0.514516721793458	1.9215	0.2569	0.0408	13.2371365950798
19	0.698272693862551	1.7907	0.299	0.0555	11.0507327289288

