1.2240 	0.04498 2.7048 0.02420	25.2439
2.1750	0.07993	2.5672 0.04550	23.6933
3.3990	0.12492	2.4356 0.07320	21.9788
4.8940	0.17986	2.3111 0.10600	20.2132
6.6620	0.24484	2.1942 0.14170	18.4515
8.7010	0.31977	2.0850 0.17780	16.7397
13.595	0.49963	1.8900 0.24490	13.5551
16.450	0.60456	1.8036 0.27320	12.1096
