0.58	0.0213156927600147	2.8672	0.014	0.0018	21.8201308740285
1.23	0.0452039691289967	2.7386	0.0308	0.0037	21.7825450942062
1.51	0.0554943035648659	2.6939	0.038	0.0046	21.7190233120734
2.75	0.101065784638001	2.5378	0.0698	0.0084	20.9700853551503
3.4	0.124954061006983	2.4734	0.086	0.0104	20.4423904069848
4.44	0.163175303197354	2.3834	0.1105	0.0135	19.6456617771868
5.02	0.184490995957369	2.3398	0.1236	0.0153	19.1794571524968
6.1	0.224182285924292	2.2687	0.1471	0.0186	18.3080608489911
7.01	0.257625872840867	2.2153	0.1656	0.0213	17.6288570643556
10	0.367511944138184	2.067	0.2161	0.0304	15.658511635704
14	0.514516721793458	1.9238	0.2671	0.0426	13.415085783418
19	0.698272693862551	1.8034	0.3158	0.0578	11.2740379075178

